sales_id,user_id,sale_date,payment_method,subtotal,discount,total_amount
821,3,2025-01-08 09:14:30,Cash,850.0,0.0,850.0
822,3,2025-01-08 09:50:59,Cash,850.0,0.0,850.0
823,3,2025-01-08 15:52:12,Cash,700.0,0.0,700.0
824,4,2025-01-10 10:09:17,Cash,1100.0,0.0,1100.0
825,3,2025-01-10 16:21:34,Cash,240.0,0.0,240.0
826,3,2025-01-10 13:31:10,Bank Transfer,2000.0,0.0,2000.0
827,4,2025-01-13 09:42:50,Cash,500.0,0.0,500.0
828,4,2025-01-13 11:33:54,Cash,60.0,0.0,60.0
829,2,2025-01-13 08:00:10,Cash,1330.0,0.0,1330.0
830,2,2025-01-13 13:47:41,GCash,450.0,0.0,450.0
831,3,2025-01-13 11:07:55,GCash,1000.0,0.0,1000.0
832,3,2025-01-13 10:24:20,GCash,250.0,0.0,250.0
833,2,2025-01-14 14:26:30,GCash,80.0,0.0,80.0
834,3,2025-01-14 11:15:44,Cash,150.0,0.0,150.0
835,3,2025-01-14 15:47:58,Cash,40.0,0.0,40.0
836,4,2025-01-14 10:42:08,Cash,120.0,0.0,120.0
837,3,2025-01-14 12:08:58,Cash,40.0,0.0,40.0
838,4,2025-01-14 10:06:56,Cash,120.0,0.0,120.0
839,3,2025-01-14 14:41:03,Cash,50.0,0.0,50.0
840,2,2025-01-14 16:22:51,Cash,40.0,0.0,40.0
841,4,2025-01-14 17:00:40,Cash,80.0,0.0,80.0
842,3,2025-01-14 16:28:46,Cash,1400.0,0.0,1400.0
843,3,2025-01-15 16:19:14,Cash,50.0,0.0,50.0
844,3,2025-01-15 13:47:41,Bank Transfer,40.0,0.0,40.0
845,2,2025-01-15 09:28:37,Credit Card,500.0,0.0,500.0
846,2,2025-01-15 14:25:03,Cash,140.0,0.0,140.0
847,2,2025-01-15 15:41:53,GCash,800.0,0.0,800.0
848,4,2025-01-15 13:33:37,Cash,700.0,0.0,700.0
849,4,2025-01-15 15:40:27,GCash,1300.0,0.0,1300.0
850,3,2025-01-15 12:40:04,GCash,200.0,0.0,200.0
851,2,2025-01-15 17:45:39,Cash,400.0,0.0,400.0
852,4,2025-01-15 17:40:24,Cash,150.0,0.0,150.0
853,4,2025-01-15 12:46:40,Cash,800.0,0.0,800.0
854,2,2025-01-16 15:57:39,Cash,650.0,0.0,650.0
855,4,2025-01-16 09:51:11,GCash,750.0,0.0,750.0
856,3,2025-01-16 13:27:34,GCash,700.0,0.0,700.0
857,4,2025-01-16 12:15:25,Cash,2000.0,0.0,2000.0
858,2,2025-01-16 14:34:50,Credit Card,4000.0,0.0,4000.0
859,3,2025-01-16 11:43:17,Cash,1000.0,0.0,1000.0
860,3,2025-01-17 09:01:17,Bank Transfer,800.0,0.0,800.0
861,3,2025-01-17 11:39:28,Credit Card,80.0,0.0,80.0
862,3,2025-01-17 16:11:14,Cash,1000.0,0.0,1000.0
863,2,2025-01-18 16:32:45,GCash,250.0,0.0,250.0
864,3,2025-01-18 16:14:50,GCash,300.0,0.0,300.0
865,4,2025-01-20 14:41:08,Cash,1200.0,0.0,1200.0
866,2,2025-01-20 12:12:29,GCash,800.0,0.0,800.0
867,2,2025-01-20 14:27:33,Cash,5250.0,0.0,5250.0
868,3,2025-01-20 15:31:59,Cash,350.0,0.0,350.0
869,3,2025-01-21 14:58:30,GCash,900.0,0.0,900.0
870,3,2025-01-22 08:11:15,Cash,10000.0,0.0,10000.0
871,4,2025-01-22 09:48:23,Bank Transfer,1050.0,0.0,1050.0
872,4,2025-01-22 12:34:02,Cash,10000.0,0.0,10000.0
873,2,2025-01-22 08:44:50,Cash,100.0,0.0,100.0
874,3,2025-01-22 11:49:48,GCash,300.0,0.0,300.0
875,3,2025-01-22 11:34:21,GCash,1380.0,0.0,1380.0
876,3,2025-01-23 15:04:04,Cash,50.0,0.0,50.0
877,4,2025-01-23 16:55:47,GCash,100.0,0.0,100.0
878,2,2025-01-23 13:14:04,Bank Transfer,50.0,0.0,50.0
879,4,2025-01-23 14:35:04,Cash,40.0,0.0,40.0
880,2,2025-01-23 15:29:01,Cash,40.0,0.0,40.0
881,4,2025-01-23 15:19:26,Cash,80.0,0.0,80.0
882,4,2025-01-23 12:02:45,GCash,40.0,0.0,40.0
883,2,2025-01-23 14:25:06,GCash,40.0,0.0,40.0
884,2,2025-01-23 09:08:28,Cash,40.0,0.0,40.0
885,2,2025-01-23 15:17:50,GCash,80.0,0.0,80.0
886,4,2025-01-23 14:34:45,Cash,3400.0,0.0,3400.0
887,2,2025-01-23 17:49:39,Cash,900.0,0.0,900.0
888,3,2025-01-23 17:23:16,GCash,2000.0,0.0,2000.0
889,2,2025-01-23 15:26:12,GCash,750.0,0.0,750.0
890,4,2025-01-23 08:54:22,GCash,500.0,0.0,500.0
891,3,2025-01-23 16:57:22,Cash,850.0,0.0,850.0
892,2,2025-01-23 13:34:24,GCash,850.0,0.0,850.0
893,4,2025-01-23 17:28:07,Cash,350.0,0.0,350.0
894,4,2025-01-23 11:45:09,Bank Transfer,12000.0,0.0,12000.0
895,3,2025-01-24 15:36:53,Cash,2300.0,0.0,2300.0
896,4,2025-01-24 09:20:56,GCash,700.0,0.0,700.0
897,4,2025-01-24 16:00:53,GCash,400.0,0.0,400.0
898,3,2025-01-24 12:22:13,Cash,1100.0,0.0,1100.0
899,4,2025-01-24 08:58:53,Cash,600.0,0.0,600.0
900,4,2025-01-24 13:51:55,Cash,1400.0,0.0,1400.0
901,2,2025-01-25 08:41:36,Cash,450.0,0.0,450.0
902,4,2025-01-28 12:36:57,GCash,150.0,0.0,150.0
903,3,2025-01-30 17:20:15,Cash,40.0,0.0,40.0
904,3,2025-01-30 11:54:21,GCash,30.0,0.0,30.0
905,3,2025-01-30 10:56:27,Cash,45.0,0.0,45.0
906,3,2025-01-30 14:15:34,GCash,40.0,0.0,40.0
907,2,2025-01-30 11:53:39,Cash,80.0,0.0,80.0
908,2,2025-01-30 09:06:40,Bank Transfer,100.0,0.0,100.0
909,4,2025-01-30 09:38:25,GCash,45.0,0.0,45.0
910,2,2025-01-30 10:40:56,Cash,40.0,0.0,40.0
911,2,2025-01-30 14:52:03,Bank Transfer,40.0,0.0,40.0
912,4,2025-01-30 10:07:16,GCash,120.0,0.0,120.0
913,2,2025-01-31 08:17:31,GCash,180.0,0.0,180.0
914,3,2025-01-31 17:04:54,Cash,650.0,0.0,650.0
915,4,2025-01-31 15:01:05,GCash,1300.0,0.0,1300.0
916,4,2025-01-31 10:23:24,GCash,250.0,0.0,250.0
917,4,2025-01-31 10:54:14,Cash,300.0,0.0,300.0
918,2,2025-01-31 09:41:57,GCash,180.0,0.0,180.0
919,2,2025-01-31 15:39:49,Cash,180.0,0.0,180.0
920,4,2025-01-31 14:21:32,GCash,50.0,0.0,50.0
921,4,2025-01-31 17:35:36,Cash,80.0,0.0,80.0
922,4,2025-01-31 08:45:34,Cash,550.0,0.0,550.0
923,4,2025-01-31 14:51:47,Cash,550.0,0.0,550.0
924,4,2025-01-31 09:27:57,Cash,180.0,0.0,180.0
925,3,2025-01-31 12:16:40,GCash,1300.0,0.0,1300.0
926,4,2025-02-01 16:17:45,GCash,300.0,0.0,300.0
927,2,2025-02-01 14:32:39,Cash,400.0,0.0,400.0
928,2,2025-02-01 17:32:58,Cash,550.0,0.0,550.0
929,3,2025-02-01 16:57:14,Cash,350.0,0.0,350.0
930,2,2025-02-03 12:36:23,Cash,180.0,0.0,180.0
931,2,2025-02-03 15:31:42,GCash,3700.0,0.0,3700.0
932,2,2025-02-03 17:08:25,Bank Transfer,1400.0,0.0,1400.0
933,3,2025-02-03 10:04:07,Bank Transfer,80.0,0.0,80.0
934,3,2025-02-03 17:35:43,Cash,80.0,0.0,80.0
935,2,2025-02-04 08:53:01,Cash,300.0,0.0,300.0
936,2,2025-02-06 12:10:04,Cash,240.0,0.0,240.0
937,2,2025-02-06 16:38:20,GCash,60.0,0.0,60.0
938,2,2025-02-06 13:58:59,Cash,560.0,0.0,560.0
939,4,2025-02-07 14:50:09,Cash,400.0,0.0,400.0
940,2,2025-02-07 13:31:54,GCash,230.0,0.0,230.0
941,2,2025-02-08 08:59:41,Credit Card,240.0,0.0,240.0
942,4,2025-02-08 10:12:36,Cash,140.0,0.0,140.0
943,3,2025-02-08 13:23:17,GCash,200.0,0.0,200.0
944,3,2025-02-08 12:02:10,GCash,150.0,0.0,150.0
945,4,2025-02-08 13:33:02,GCash,400.0,0.0,400.0
946,3,2025-02-08 15:12:20,Cash,40.0,0.0,40.0
947,2,2025-02-08 10:19:46,Bank Transfer,80.0,0.0,80.0
948,3,2025-02-08 10:19:56,Cash,40.0,0.0,40.0
949,3,2025-02-08 16:48:56,Cash,30.0,0.0,30.0
950,4,2025-02-08 14:34:05,GCash,30.0,0.0,30.0
951,3,2025-02-08 10:04:42,Cash,150.0,0.0,150.0
952,4,2025-02-08 13:39:22,GCash,150.0,0.0,150.0
953,3,2025-02-08 09:55:57,GCash,40.0,0.0,40.0
954,3,2025-02-08 15:42:08,GCash,40.0,0.0,40.0
955,2,2025-02-08 11:50:46,Bank Transfer,400.0,0.0,400.0
956,3,2025-02-10 17:26:17,GCash,300.0,0.0,300.0
957,3,2025-02-10 11:21:55,Cash,315.0,0.0,315.0
958,2,2025-02-10 16:37:03,Cash,470.0,0.0,470.0
959,3,2025-02-10 16:59:40,Cash,1790.0,0.0,1790.0
960,2,2025-02-11 09:33:32,Cash,300.0,0.0,300.0
961,3,2025-02-11 14:29:47,GCash,50.0,0.0,50.0
962,2,2025-02-11 11:17:16,GCash,200.0,0.0,200.0
963,4,2025-02-11 09:15:47,GCash,920.0,0.0,920.0
964,2,2025-02-12 13:13:29,Cash,180.0,0.0,180.0
965,3,2025-02-12 11:57:07,Bank Transfer,150.0,0.0,150.0
966,2,2025-02-12 11:23:00,Cash,950.0,0.0,950.0
967,3,2025-02-12 09:51:19,Cash,200.0,0.0,200.0
968,3,2025-02-12 11:41:16,Bank Transfer,700.0,0.0,700.0
969,3,2025-02-12 15:59:37,GCash,300.0,0.0,300.0
970,2,2025-02-12 11:08:55,GCash,250.0,0.0,250.0
971,4,2025-02-12 16:28:19,GCash,300.0,0.0,300.0
972,2,2025-02-12 11:38:44,Cash,150.0,0.0,150.0
973,3,2025-02-12 08:54:52,GCash,400.0,0.0,400.0
974,4,2025-02-13 16:01:19,GCash,1000.0,0.0,1000.0
975,2,2025-02-13 12:26:03,GCash,300.0,0.0,300.0
976,2,2025-02-13 09:11:49,Cash,1800.0,0.0,1800.0
977,3,2025-02-14 10:46:07,Cash,200.0,0.0,200.0
978,2,2025-02-15 16:40:57,GCash,140.0,0.0,140.0
979,3,2025-02-15 10:23:19,Bank Transfer,40.0,0.0,40.0
980,2,2025-02-15 12:48:25,Cash,360.0,0.0,360.0
981,2,2025-02-15 15:39:20,GCash,500.0,0.0,500.0
982,4,2025-02-15 14:46:58,Cash,500.0,0.0,500.0
983,3,2025-02-15 17:35:49,Cash,175.0,0.0,175.0
984,3,2025-02-15 16:41:48,Cash,380.0,0.0,380.0
985,2,2025-02-15 10:46:00,Cash,140.0,0.0,140.0
986,4,2025-02-15 16:15:15,Cash,350.0,0.0,350.0
987,2,2025-02-15 13:19:49,Bank Transfer,100.0,0.0,100.0
988,4,2025-02-17 10:59:32,Cash,650.0,0.0,650.0
989,2,2025-02-17 11:22:58,Cash,900.0,0.0,900.0
990,2,2025-02-17 11:36:19,Cash,1800.0,0.0,1800.0
991,4,2025-02-17 08:03:02,GCash,150.0,0.0,150.0
992,4,2025-02-17 08:54:20,Cash,150.0,0.0,150.0
993,2,2025-02-17 14:11:57,GCash,400.0,0.0,400.0
994,2,2025-02-17 16:56:42,Cash,300.0,0.0,300.0
995,4,2025-02-17 09:48:39,Cash,800.0,0.0,800.0
996,3,2025-02-17 09:14:22,Cash,80.0,0.0,80.0
997,4,2025-02-17 14:27:07,Cash,160.0,0.0,160.0
998,4,2025-02-17 14:58:20,Cash,200.0,0.0,200.0
999,3,2025-02-18 15:12:49,Cash,1000.0,0.0,1000.0
1000,4,2025-02-18 17:04:28,GCash,2400.0,0.0,2400.0
1001,2,2025-02-18 09:33:07,Cash,800.0,0.0,800.0
1002,2,2025-02-18 13:38:44,GCash,700.0,0.0,700.0
1003,2,2025-02-20 13:20:23,Cash,280.0,0.0,280.0
1004,3,2025-02-24 13:15:21,GCash,850.0,0.0,850.0
1005,2,2025-02-24 10:25:14,GCash,200.0,0.0,200.0
1006,2,2025-02-24 10:05:29,Cash,1825.0,0.0,1825.0
1007,2,2025-02-24 15:08:23,Cash,1825.0,0.0,1825.0
1008,2,2025-02-26 17:34:10,Cash,2000.0,0.0,2000.0
1009,4,2025-02-28 10:57:08,Cash,350.0,0.0,350.0
1010,4,2025-03-01 13:12:21,Bank Transfer,2100.0,0.0,2100.0
1011,2,2025-03-03 14:01:22,GCash,180.0,0.0,180.0
1012,4,2025-03-03 15:47:19,Cash,250.0,0.0,250.0
1013,4,2025-03-03 14:01:34,Credit Card,280.0,0.0,280.0
1014,3,2025-03-03 16:27:27,GCash,360.0,0.0,360.0
1015,3,2025-03-03 13:24:27,GCash,3500.0,0.0,3500.0
1016,4,2025-03-03 08:16:17,GCash,250.0,0.0,250.0
1017,2,2025-03-04 10:18:31,Bank Transfer,1000.0,0.0,1000.0
1018,4,2025-03-05 16:00:37,GCash,200.0,0.0,200.0
1019,2,2025-03-05 16:21:53,Cash,1100.0,0.0,1100.0
1020,2,2025-03-06 10:41:16,GCash,600.0,0.0,600.0
1021,4,2025-03-06 11:59:51,GCash,1300.0,0.0,1300.0
1022,4,2025-03-06 11:38:33,Cash,150.0,0.0,150.0
1023,2,2025-03-11 15:33:06,Bank Transfer,1000.0,0.0,1000.0
1024,3,2025-03-11 08:48:02,Cash,950.0,0.0,950.0
1025,4,2025-03-11 12:33:44,Cash,1000.0,0.0,1000.0
1026,2,2025-03-11 13:22:52,Bank Transfer,1000.0,0.0,1000.0
1027,3,2025-03-11 12:31:47,Cash,250.0,0.0,250.0
1028,3,2025-03-11 13:54:02,Cash,350.0,0.0,350.0
1029,2,2025-03-11 15:36:54,Cash,350.0,0.0,350.0
1030,3,2025-03-11 15:01:13,Cash,800.0,0.0,800.0
1031,3,2025-03-11 11:36:23,Cash,220.0,0.0,220.0
1032,4,2025-03-11 15:55:31,Credit Card,140.0,0.0,140.0
1033,4,2025-03-11 15:27:55,Cash,280.0,0.0,280.0
1034,4,2025-03-11 16:45:48,Cash,100.0,0.0,100.0
1035,4,2025-03-11 12:43:33,Bank Transfer,150.0,0.0,150.0
1036,2,2025-03-11 09:06:12,GCash,2400.0,0.0,2400.0
1037,4,2025-03-11 15:01:28,Cash,350.0,0.0,350.0
1038,3,2025-03-12 14:59:06,GCash,1140.0,0.0,1140.0
1039,4,2025-03-12 14:47:30,Cash,280.0,0.0,280.0
1040,4,2025-03-12 15:05:48,Cash,200.0,0.0,200.0
1041,3,2025-03-12 17:07:24,Cash,200.0,0.0,200.0
1042,4,2025-03-13 17:45:05,Cash,650.0,0.0,650.0
1043,3,2025-03-13 12:40:41,GCash,200.0,0.0,200.0
1044,4,2025-03-14 08:14:00,Cash,1140.0,0.0,1140.0
1045,2,2025-03-14 11:50:31,Cash,200.0,0.0,200.0
1046,3,2025-03-14 08:41:47,GCash,50.0,0.0,50.0
1047,4,2025-03-17 17:52:52,Cash,800.0,0.0,800.0
1048,4,2025-03-18 15:50:11,GCash,250.0,0.0,250.0
1049,3,2025-03-18 13:13:28,Cash,300.0,0.0,300.0
1050,2,2025-03-18 14:07:27,Cash,300.0,0.0,300.0
1051,2,2025-03-18 12:43:03,GCash,150.0,0.0,150.0
1052,4,2025-03-18 16:19:48,Cash,1300.0,0.0,1300.0
1053,2,2025-03-18 15:48:09,Cash,400.0,0.0,400.0
1054,3,2025-03-18 15:53:05,Bank Transfer,300.0,0.0,300.0
1055,2,2025-03-18 10:21:24,GCash,1500.0,0.0,1500.0
1056,4,2025-03-21 09:28:35,Cash,150.0,0.0,150.0
1057,3,2025-03-21 17:21:28,GCash,1800.0,0.0,1800.0
1058,2,2025-03-21 15:09:17,Bank Transfer,1500.0,0.0,1500.0
1059,2,2025-03-21 15:38:48,GCash,30.0,0.0,30.0
1060,3,2025-03-24 09:05:34,GCash,400.0,0.0,400.0
1061,3,2025-03-24 14:03:35,Cash,100.0,0.0,100.0
1062,4,2025-03-24 14:07:03,GCash,1100.0,0.0,1100.0
1063,4,2025-03-25 10:52:10,Cash,350.0,0.0,350.0
1064,4,2025-03-25 14:06:37,Cash,400.0,0.0,400.0
1065,2,2025-03-25 16:10:18,Bank Transfer,50.0,0.0,50.0
1066,3,2025-03-25 15:21:26,Cash,300.0,0.0,300.0
1067,4,2025-03-25 17:06:32,Cash,100.0,0.0,100.0
1068,4,2025-03-26 12:46:48,Cash,500.0,0.0,500.0
1069,2,2025-03-27 15:45:47,GCash,40.0,0.0,40.0
1070,2,2025-03-27 14:27:29,Bank Transfer,40.0,0.0,40.0
1071,2,2025-03-27 17:01:42,Credit Card,80.0,0.0,80.0
1072,2,2025-03-27 17:05:25,Credit Card,50.0,0.0,50.0
1073,3,2025-03-27 08:23:38,Cash,80.0,0.0,80.0
1074,3,2025-03-27 17:21:33,Cash,250.0,0.0,250.0
1075,3,2025-03-27 15:43:15,GCash,120.0,0.0,120.0
1076,4,2025-03-27 11:29:02,GCash,40.0,0.0,40.0
1077,2,2025-03-28 16:03:34,Cash,250.0,0.0,250.0
1078,4,2025-03-29 17:26:50,Cash,550.0,0.0,550.0
1079,4,2025-03-29 12:34:14,Cash,1300.0,0.0,1300.0
1080,2,2025-03-29 12:38:39,GCash,350.0,0.0,350.0
1081,3,2025-03-29 08:02:03,Cash,100.0,0.0,100.0
1082,2,2025-03-29 10:40:22,Cash,150.0,0.0,150.0
1083,3,2025-04-01 13:08:45,Cash,120.0,0.0,120.0
1084,3,2025-04-01 16:44:45,GCash,500.0,0.0,500.0
1085,4,2025-04-01 10:45:39,Cash,120.0,0.0,120.0
1086,3,2025-04-01 15:32:19,Cash,250.0,0.0,250.0
1087,4,2025-04-01 08:46:59,Bank Transfer,70.0,0.0,70.0
1088,3,2025-04-01 08:01:22,Cash,40.0,0.0,40.0
1089,2,2025-04-01 17:21:44,Cash,70.0,0.0,70.0
1090,3,2025-04-01 08:46:30,Cash,600.0,0.0,600.0
1091,2,2025-04-03 16:53:15,Cash,475.0,0.0,475.0
1092,2,2025-04-03 14:46:51,Cash,475.0,0.0,475.0
1093,4,2025-05-01 14:57:01,GCash,95.0,0.0,95.0
1094,4,2025-05-01 16:43:24,Cash,900.0,0.0,900.0
1095,4,2025-05-01 15:32:25,Cash,1250.0,0.0,1250.0
1096,2,2025-05-02 16:26:41,Cash,800.0,0.0,800.0
1097,4,2025-05-02 14:21:20,Cash,590.0,0.0,590.0
1098,2,2025-05-02 17:53:37,Bank Transfer,3750.0,0.0,3750.0
1099,4,2025-05-04 12:37:30,GCash,170.0,0.0,170.0
1100,3,2025-05-04 12:05:20,Cash,250.0,0.0,250.0
1101,2,2025-05-04 09:58:22,Cash,140.0,0.0,140.0
1102,4,2025-05-05 17:44:55,GCash,100.0,0.0,100.0
1103,3,2025-05-05 10:56:02,GCash,1610.0,0.0,1610.0
1104,2,2025-05-05 16:35:52,GCash,850.0,0.0,850.0
1105,4,2025-05-06 13:43:04,Credit Card,265.0,0.0,265.0
1106,2,2025-05-07 10:42:35,Cash,400.0,0.0,400.0
1107,4,2025-05-07 13:40:21,Bank Transfer,850.0,0.0,850.0
1108,4,2025-05-07 09:04:21,Cash,525.0,0.0,525.0
1109,3,2025-05-08 11:58:35,Credit Card,285.0,0.0,285.0
1110,3,2025-05-08 13:58:59,Credit Card,195.0,0.0,195.0
1111,2,2025-05-09 09:28:10,Cash,1400.0,0.0,1400.0
1112,4,2025-05-09 08:01:51,Cash,900.0,0.0,900.0
1113,3,2025-05-09 11:50:10,Bank Transfer,600.0,0.0,600.0
1114,2,2025-05-10 15:10:31,Bank Transfer,200.0,0.0,200.0
1115,3,2025-05-10 09:05:13,Cash,120.0,0.0,120.0
1116,4,2025-05-11 17:30:51,Cash,80.0,0.0,80.0
1117,2,2025-05-11 17:38:44,Cash,900.0,0.0,900.0
1118,2,2025-05-12 08:34:57,GCash,50.0,0.0,50.0
1119,4,2025-05-12 10:21:45,Cash,120.0,0.0,120.0
1120,2,2025-05-14 13:10:36,Cash,1050.0,0.0,1050.0
1121,2,2025-05-14 11:34:29,Cash,290.0,0.0,290.0
1122,4,2025-05-14 11:17:06,GCash,950.0,0.0,950.0
1123,2,2025-05-15 13:22:03,Cash,105.0,0.0,105.0
1124,4,2025-05-15 14:54:52,Cash,160.0,0.0,160.0
1125,4,2025-05-15 10:33:56,Bank Transfer,750.0,0.0,750.0
1126,4,2025-05-15 12:19:57,Cash,1000.0,0.0,1000.0
1127,4,2025-05-16 12:01:52,Bank Transfer,1250.0,0.0,1250.0
1128,4,2025-05-16 10:26:34,Bank Transfer,500.0,0.0,500.0
1129,2,2025-05-16 13:41:18,Cash,850.0,0.0,850.0
1130,4,2025-05-16 14:06:04,Cash,300.0,0.0,300.0
1131,4,2025-05-16 08:12:00,Bank Transfer,650.0,0.0,650.0
1132,4,2025-05-16 15:34:07,GCash,300.0,0.0,300.0
1133,3,2025-05-16 17:13:29,Cash,650.0,0.0,650.0
1134,3,2025-05-18 15:42:13,Cash,2450.0,0.0,2450.0
1135,2,2025-05-18 13:46:10,Cash,740.0,0.0,740.0
1136,2,2025-05-19 16:44:18,Cash,650.0,0.0,650.0
1137,3,2025-05-19 09:54:22,GCash,50.0,0.0,50.0
1138,4,2025-05-20 11:13:36,Cash,345.0,0.0,345.0
1139,4,2025-05-20 17:23:23,Cash,325.0,0.0,325.0
1140,3,2025-05-20 15:22:54,Cash,190.0,0.0,190.0
1141,3,2025-05-20 09:37:18,GCash,1000.0,0.0,1000.0
1142,2,2025-05-22 10:39:17,Bank Transfer,1950.0,0.0,1950.0
1143,2,2025-05-22 15:09:54,Cash,100.0,0.0,100.0
1144,3,2025-05-22 13:58:09,Cash,750.0,0.0,750.0
1145,4,2025-05-23 12:21:23,Cash,350.0,0.0,350.0
1146,2,2025-05-23 09:46:43,Cash,265.0,0.0,265.0
1147,2,2025-05-25 10:09:06,Credit Card,175.0,0.0,175.0
1148,2,2025-05-25 13:13:34,Cash,190.0,0.0,190.0
1149,3,2025-05-25 11:53:34,Cash,325.0,0.0,325.0
1150,2,2025-05-26 16:03:42,Bank Transfer,300.0,0.0,300.0
1151,2,2025-05-26 12:23:53,GCash,265.0,0.0,265.0
1152,3,2025-05-26 16:19:47,Cash,150.0,0.0,150.0
1153,4,2025-05-26 11:40:13,GCash,40.0,0.0,40.0
1154,4,2025-05-26 16:31:29,GCash,155.0,0.0,155.0
1155,4,2025-05-26 10:21:30,GCash,800.0,0.0,800.0
1156,4,2025-05-27 12:16:15,Cash,265.0,0.0,265.0
1157,4,2025-05-27 12:34:22,GCash,50.0,0.0,50.0
1158,4,2025-05-28 15:47:42,Cash,175.0,0.0,175.0
1159,2,2025-05-28 12:21:40,Cash,150.0,0.0,150.0
1160,4,2025-05-28 10:15:28,Cash,370.0,0.0,370.0
1161,2,2025-05-29 14:54:18,Credit Card,300.0,0.0,300.0
1162,3,2025-05-29 10:07:31,Cash,350.0,0.0,350.0
1163,4,2025-05-31 09:58:15,Cash,1500.0,0.0,1500.0
1164,4,2025-05-31 14:36:19,Cash,90.0,0.0,90.0
1165,4,2025-05-31 08:30:57,Cash,145.0,0.0,145.0
1166,3,2025-05-31 11:45:28,Cash,1450.0,0.0,1450.0
1167,2,2025-05-31 16:30:49,Bank Transfer,140.0,0.0,140.0
1168,2,2025-05-31 16:12:41,Bank Transfer,880.0,0.0,880.0
1169,3,2025-06-02 08:05:42,Cash,350.0,0.0,350.0
1170,2,2025-06-03 16:20:07,Cash,140.0,0.0,140.0
1171,3,2025-06-03 14:24:39,Cash,1950.0,0.0,1950.0
1172,4,2025-06-04 13:15:46,Bank Transfer,2350.0,0.0,2350.0
1173,2,2025-06-06 13:42:56,Cash,580.0,0.0,580.0
1174,2,2025-06-08 08:01:35,GCash,2450.0,0.0,2450.0
1175,4,2025-06-10 17:47:03,GCash,400.0,0.0,400.0
1176,4,2025-06-10 14:40:56,Bank Transfer,1400.0,0.0,1400.0
1177,4,2025-06-10 09:41:26,Cash,260.0,0.0,260.0
1178,3,2025-06-10 17:03:57,Bank Transfer,105.0,0.0,105.0
1179,4,2025-06-10 16:20:37,Credit Card,700.0,0.0,700.0
1180,2,2025-06-11 13:36:22,Cash,700.0,0.0,700.0
1181,2,2025-06-12 09:43:07,Bank Transfer,300.0,0.0,300.0
1182,3,2025-06-14 09:37:03,GCash,1050.0,0.0,1050.0
1183,2,2025-06-14 09:25:59,Cash,650.0,0.0,650.0
1184,3,2025-06-15 16:31:33,Cash,700.0,0.0,700.0
1185,3,2025-06-18 14:44:41,Cash,700.0,0.0,700.0
1186,2,2025-06-18 11:02:20,Bank Transfer,120.0,0.0,120.0
1187,2,2025-06-19 09:08:45,Cash,300.0,0.0,300.0
1188,2,2025-06-19 12:02:14,Bank Transfer,700.0,0.0,700.0
1189,4,2025-06-20 13:49:57,Cash,300.0,0.0,300.0
1190,2,2025-06-20 12:30:08,Bank Transfer,370.0,0.0,370.0
1191,3,2025-06-20 14:32:34,GCash,300.0,0.0,300.0
1192,3,2025-06-21 13:29:06,GCash,750.0,0.0,750.0
1193,2,2025-06-22 09:51:54,Cash,2100.0,0.0,2100.0
1194,4,2025-06-23 16:00:43,GCash,2050.0,0.0,2050.0
1195,4,2025-06-24 15:05:22,GCash,850.0,0.0,850.0
1196,2,2025-06-24 15:00:33,Cash,275.0,0.0,275.0
1197,2,2025-06-24 12:39:55,Credit Card,155.0,0.0,155.0
1198,3,2025-06-24 08:46:15,Credit Card,80.0,0.0,80.0
1199,3,2025-06-25 17:37:30,GCash,1950.0,0.0,1950.0
1200,3,2025-06-25 17:19:13,Bank Transfer,350.0,0.0,350.0
1201,4,2025-06-25 08:39:46,Cash,700.0,0.0,700.0
1202,4,2025-06-26 10:43:28,Cash,2350.0,0.0,2350.0
1203,4,2025-06-27 08:44:16,Cash,475.0,0.0,475.0
1204,2,2025-06-28 13:11:39,GCash,700.0,0.0,700.0
1205,2,2025-07-01 14:08:28,Bank Transfer,900.0,0.0,900.0
1206,2,2025-07-02 15:15:10,GCash,600.0,0.0,600.0
1207,4,2025-07-02 10:44:33,Cash,840.0,0.0,840.0
1208,2,2025-07-02 09:53:35,GCash,65.0,0.0,65.0
1209,3,2025-07-03 12:40:30,Bank Transfer,195.0,0.0,195.0
1210,2,2025-07-03 15:11:42,GCash,190.0,0.0,190.0
1211,2,2025-07-04 17:41:55,Cash,150.0,0.0,150.0
1212,2,2025-07-04 14:24:01,Cash,40.0,0.0,40.0
1213,4,2025-07-04 11:32:27,Cash,80.0,0.0,80.0
1214,2,2025-07-04 13:29:59,Cash,650.0,0.0,650.0
1215,4,2025-07-04 08:22:52,Cash,150.0,0.0,150.0
1216,2,2025-07-04 17:42:56,Cash,350.0,0.0,350.0
1217,2,2025-07-05 09:09:06,Cash,1170.0,0.0,1170.0
1218,2,2025-07-05 11:19:18,Cash,460.0,0.0,460.0
1219,3,2025-07-05 13:41:12,GCash,150.0,0.0,150.0
1220,3,2025-07-05 12:38:18,Cash,540.0,0.0,540.0
1221,3,2025-07-06 15:06:10,Cash,2100.0,0.0,2100.0
1222,3,2025-07-06 11:13:57,Bank Transfer,50.0,0.0,50.0
1223,3,2025-07-06 15:47:10,GCash,11000.0,0.0,11000.0
1224,3,2025-07-07 13:40:30,GCash,350.0,0.0,350.0
